 	x	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
87	1.843	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.922	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.849	0.000	0.000	0.000	0.000	0.000	0.000	0.000
88	1.864	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.166	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.063	0.000	0.000	0.000	0.000	0.000	0.000	0.000
89	1.886	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.764	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.393	0.000	0.000	0.000	0.000	0.000	0.000	0.000
90	1.907	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.537	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.928	0.000	0.000	0.000	0.000	0.000	0.000	0.000
91	1.928	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.387	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.649	0.000	0.000	0.000	0.000	0.000	0.000	0.000
92	1.949	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.274	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.351	0.000	0.000	0.000	0.000	0.000	0.000	0.000
93	1.970	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.921	0.000	0.000	0.000	0.000	0.000	0.000	0.000
94	1.992	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.167	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000
95	2.013	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.170	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4.474	0.000	0.000	0.000	0.000	0.000	0.000	0.000
96	2.034	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
