 	x	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
74	1.568	10.473	4.929	0.000	0.000	8.593	3.125	22.805	0.098	23.206	0.062	3.860	0.086	6.837	0.000	0.011	0.000	0.000	0.000	0.582	0.136	0.000	0.000	0.000	0.031	1.240
75	1.589	5.731	1.207	0.000	0.000	5.733	0.896	19.988	0.026	20.391	0.024	3.893	0.027	3.928	0.000	4.516E-4	0.000	0.000	0.000	0.505	0.006	0.000	0.000	0.000	0.036	0.286
76	1.610	0.000	0.249	0.000	0.000	3.043	0.038	17.483	0.000	17.600	0.013	3.878	3.636E-4	1.448	0.000	0.000	0.000	0.000	0.000	0.276	0.000	0.000	0.000	0.000	0.033	9.790E-4
77	1.631	0.000	0.000	0.000	0.000	1.199	0.000	14.606	0.000	16.494	0.007	3.454	0.000	0.326	0.000	0.000	0.000	0.000	0.000	0.022	0.000	0.000	0.000	0.000	0.022	0.000
78	1.653	0.000	0.000	0.000	0.000	0.150	0.000	11.723	0.000	17.074	0.006	2.301	0.000	0.013	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.012	0.000
79	1.674	0.000	0.000	0.000	0.000	0.000	0.000	8.904	0.000	18.324	0.007	0.194	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.007	0.000
80	1.695	0.000	0.000	0.000	0.000	0.000	0.000	6.452	0.000	19.243	0.007	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.002	0.000
81	1.716	0.000	0.000	0.000	0.000	0.000	0.000	4.582	0.000	18.657	9.707E-4	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.000
82	1.737	0.000	0.000	0.000	0.000	0.000	0.000	3.280	0.000	16.361	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.592E-4	0.000
83	1.759	0.000	0.000	0.000	0.000	0.000	0.000	1.944	0.000	12.702	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
84	1.780	0.000	0.000	0.000	0.000	0.000	0.000	1.335	0.000	8.719	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
