 	x	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
71	1.504	26.434	1.204	0.006	0.237	9.756	24.641	0.000	0.065	6.159	0.645	2.572	0.072	3.394	0.002	0.028	8.708	0.075	2.307	29.611	1.434	0.000	0.000	0.085	0.042	3.501
72	1.525	21.676	0.000	0.000	0.078	11.287	15.420	0.000	0.070	8.014	0.329	2.804	0.057	3.376	1.081E-4	0.006	0.361	0.026	0.072	29.523	0.509	0.000	0.000	0.063	0.034	3.640
73	1.547	14.263	0.000	0.000	1.343E-4	11.500	8.923	0.000	0.126	10.670	0.143	3.022	0.039	3.241	0.000	2.846E-5	0.000	0.000	0.000	29.176	0.148	0.000	0.000	0.041	0.033	3.681
74	1.568	7.850	0.000	0.000	0.000	9.546	4.606	0.000	0.148	13.616	0.056	3.055	0.018	2.573	0.000	0.000	0.000	0.000	0.000	28.414	0.036	0.000	0.000	0.020	0.032	2.894
75	1.589	3.409	0.000	0.000	0.000	6.045	2.153	0.000	0.012	15.928	0.024	2.926	0.003	1.439	0.000	0.000	0.000	0.000	0.000	27.635	9.642E-4	0.000	0.000	0.005	0.028	1.762
76	1.610	0.000	0.000	0.000	0.000	2.447	1.157	0.000	0.000	17.058	0.011	2.637	0.000	0.458	0.000	0.000	0.000	0.000	0.000	27.186	0.000	0.000	0.000	8.161E-4	0.022	1.484
77	1.631	0.000	0.000	0.000	0.000	0.601	0.600	0.000	0.000	17.412	0.007	1.807	0.000	0.066	0.000	0.000	0.000	0.000	0.000	26.596	0.000	0.000	0.000	0.000	0.012	1.255
78	1.653	0.000	0.000	0.000	0.000	0.077	0.328	0.000	0.000	17.583	0.006	0.975	0.000	0.000	0.000	0.000	0.000	0.000	0.000	25.319	0.000	0.000	0.000	0.000	0.007	1.128
79	1.674	0.000	0.000	0.000	0.000	0.000	0.193	0.000	0.000	17.737	0.008	0.345	0.000	0.000	0.000	0.000	0.000	0.000	0.069	22.685	0.000	0.000	0.000	0.000	0.005	1.128
80	1.695	0.000	0.000	0.000	0.000	0.000	0.122	0.000	0.000	17.577	0.006	4.633E-5	0.000	0.000	0.000	0.000	0.000	0.000	0.648	18.974	0.000	0.000	0.000	0.000	6.503E-4	1.013
81	1.716	0.000	0.000	0.000	0.000	0.000	0.079	0.000	0.000	16.940	7.153E-4	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.479	14.366	0.000	0.000	0.000	0.000	1.942E-4	0.871
82	1.737	0.000	0.000	0.000	0.000	0.000	0.055	0.000	0.000	15.683	3.521E-5	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.111	10.270	0.000	0.000	0.000	0.000	1.467E-4	0.535
83	1.759	0.000	0.000	0.000	0.000	0.000	0.043	0.000	0.000	13.728	2.923E-9	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.394	7.075	0.000	0.000	0.000	0.000	0.000	0.339
84	1.780	0.000	0.000	0.000	0.000	0.000	0.038	0.000	0.000	11.008	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.306	4.715	0.000	0.000	0.000	0.000	0.000	0.102
85	1.801	0.000	0.000	0.000	0.000	0.000	0.034	0.000	0.000	8.286	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.241	2.908	0.000	0.000	0.000	0.000	0.000	0.044
